id,customer_name,restaurant_name,cuisine_type,location,price_range,rating,liked
3,Kumar Patel,Spice Villa,Indian,Marathahalli,1523,4.6,1
15,Megha Singh,Bangalore Pasta,Indian,Marathahalli,1800,4.6,1
12,Vinay Kumar,Bangalore Dosa,Indian,Banashankari,1226,4.1,0
10,Nisha Patel,Bangalore Sandwich,Indian,Indiranagar,1168,3.9,0
3,Vinay Kumar,Bangalore Rolls,Indian,Hebbal,1070,3.8,0
8,Ananya Patel,Bangalore Sandwich,Indian,Electronic City,1800,4.3,1
8,Priya Gupta,Bangalore Masala,Indian,Banashankari,1673,3.9,0
3,Rakesh Singh,Spice Villa,Indian,Bellandur,1026,3.8,0
15,Aisha Khan,Bangalore Biryani,Indian,Banashankari,1800,4.4,1
15,Kavita Naidu,Bangalore Pizza,Italian,Banashankari,1770,4.4,1
5,Rakesh Singh,Bangalore Masala,Indian,Bommanahalli,1000,4.3,0
11,Vinay Kumar,Bangalore Burger,American,Bellandur,1164,3.8,0
11,Ananya Patel,Bangalore Dosa,Indian,Banashankari,1464,4.2,1
8,Ananya Patel,Bangalore Bites,Indian,Malleswaram,1518,4.5,1
3,Mira Gupta,Bangalore Thali,Indian,Bellandur,1524,4.3,1
1,Vinay Kumar,Bangalore Biryani,Indian,Jayanagar,1058,3.9,1
14,Kavita Naidu,Bangalore Sandwich,Italian,Domlur,1787,3.8,1
11,Aisha Khan,Bangalore Burger,American,Koramangala,1006,4.2,0
12,Sophia Singh,Bangalore Paratha,Italian,Electronic City,1085,4.6,1
5,Mira Gupta,Spice Villa,Japanese,Bommanahalli,1800,4.1,0
15,Priya Gupta,Bangalore Pasta,Indian,Jayanagar,1492,4.4,1
12,Rakesh Singh,Bangalore Masala,Indian,Hebbal,1207,3.9,0
11,Megha Singh,Bangalore Sushi,Japanese,Hebbal,1800,4.6,1
14,Jyothi Reddy,Bangalore Rolls,Italian,Indiranagar,1785,4.4,1
13,Megha Singh,Bangalore Sandwich,Mediterranean,Koramangala,1003,3.8,0
5,Jyothi Reddy,Bangalore Pizza,Indian,Domlur,1396,4.3,1
14,Ananya Patel,Bengaluru Grill,Japanese,Domlur,1800,4.4,1
1,Kavita Naidu,Bengaluru Grill,Indian,Banashankari,1141,4.4,1
9,Rakesh Singh,Bangalore Sandwich,Indian,Hebbal,1046,3.9,0
10,Rakesh Singh,Bangalore Sandwich,American,Banashankari,1123,4.5,1
11,Ravi Verma,Bangalore Pancake,Indian,Banashankari,1120,3.8,0
3,Jyothi Reddy,Bangalore Biryani,American,Indiranagar,1800,4.1,1
3,Megha Singh,Bangalore Sandwich,Indian,Koramangala,1183,3.8,0
4,Mira Gupta,Bangalore Rolls,American,Bommanahalli,1167,4.0,0
5,Rakesh Singh,Bengaluru Grill,Indian,Whitefield,1426,4.7,1
15,Aisha Khan,Bengaluru Grill,Mediterranean,Bellandur,1147,3.9,0
9,Rajesh Kumar,Bangalore Paratha,American,Bommanahalli,1800,4.0,0
12,Mira Gupta,Bangalore Sandwich,Italian,Bellandur,1146,3.9,0
6,Vinay Kumar,Bangalore Dosa,Indian,Jayanagar,1565,3.9,0
12,Nisha Patel,Bangalore Pancake,American,Koramangala,1000,3.9,0
9,Ananya Patel,Bangalore Burger,American,Hebbal,1191,3.9,0
13,Kavita Naidu,Bangalore Bites,Indian,Domlur,1800,4.4,1
15,Priya Gupta,Bangalore Pancake,American,Malleswaram,1800,4.2,1
11,Mira Gupta,Bangalore Masala,Mediterranean,Koramangala,1154,4.7,1
12,Rajesh Kumar,Bangalore Sandwich,Japanese,Koramangala,1160,3.8,0
4,Sophia Singh,Bangalore Rolls,Indian,Marathahalli,1800,4.6,0
11,Sophia Singh,Spice Villa,Indian,Whitefield,1800,4.6,1
3,Mira Gupta,Bangalore Masala,Indian,Bellandur,1149,3.8,0
13,Rajesh Kumar,Spice Villa,Indian,Bommanahalli,1557,4.4,1
8,Ananya Patel,Bangalore Dosa,Indian,Indiranagar,1433,3.9,1
1,Kavita Naidu,Bengaluru Grill,Indian,Indiranagar,1494,4.3,1
4,Ananya Patel,Bangalore Paratha,Indian,Whitefield,1135,4.0,1
12,Vinay Kumar,Bangalore Pancake,American,Bellandur,1161,3.8,0
6,Priya Gupta,Bangalore Pasta,Indian,Electronic City,1481,4.5,1
13,Kavita Naidu,Bangalore Bites,Indian,Jayanagar,1703,4.3,1
14,Rakesh Singh,Bangalore Pancake,Indian,Banashankari,1205,3.8,0
7,Sophia Singh,Bangalore Burger,Indian,Bellandur,1137,4.4,1
6,Nisha Patel,Bangalore Sandwich,American,Jayanagar,1800,4.3,0
15,Rakesh Singh,Bangalore Pizza,Italian,Marathahalli,1171,4.6,1
13,Vinay Kumar,Bangalore Masala,Indian,Bellandur,1007,3.8,0
6,Ananya Patel,Bangalore Paratha,Italian,Marathahalli,1468,4.4,1
13,Megha Singh,Bangalore Pizza,Japanese,Jayanagar,1800,4.7,1
1,Kavita Naidu,Bangalore Biryani,Indian,Malleswaram,1454,4.4,1
11,Aarav Singh,Bangalore Masala,American,Malleswaram,1137,4.1,0
9,Rakesh Singh,Bangalore Bites,Indian,Hebbal,1512,4.2,1
9,Jyothi Reddy,Bengaluru Grill,Japanese,Koramangala,1487,4.3,1
3,Priya Gupta,Bangalore Biryani,Indian,Indiranagar,1518,4.4,1
11,Mira Gupta,Bangalore Rolls,Mediterranean,Hebbal,1108,3.8,0
13,Ananya Patel,Bangalore Thali,Italian,Malleswaram,1334,4.6,1
6,Vinay Kumar,Bangalore Sandwich,Indian,Marathahalli,1189,4.0,0
15,Priya Gupta,Bangalore Paratha,Italian,Jayanagar,1800,4.6,1
3,Sophia Singh,Bangalore Biryani,Indian,Bellandur,1103,3.9,1
14,Aisha Khan,Bangalore Sushi,Indian,Electronic City,1696,4.6,1
12,Vinay Kumar,Bangalore Sandwich,American,Domlur,1099,3.8,0
12,Aarav Singh,Bangalore Masala,Indian,Whitefield,1052,4.4,0
5,Rajesh Kumar,Bangalore Rolls,Indian,Malleswaram,1548,4.5,1
12,Kumar Patel,Spice Villa,Mediterranean,Hebbal,1109,3.9,0
12,Megha Singh,Bangalore Thali,Japanese,Bommanahalli,1779,4.7,1
14,Aisha Khan,Bangalore Sushi,Japanese,Koramangala,1750,4.6,1
11,Aarav Singh,Bangalore Dosa,Indian,Koramangala,1800,4.1,0
12,Kumar Patel,Bangalore Sandwich,American,Bommanahalli,1211,4.0,1
4,Vinay Kumar,Bangalore Bites,Indian,Marathahalli,1000,3.9,0
2,Mira Gupta,Bangalore Dosa,Indian,Whitefield,1765,3.9,1
5,Megha Singh,Spice Villa,Indian,Electronic City,1532,4.2,1
12,Kumar Patel,Bangalore Sandwich,Indian,Hebbal,1090,3.9,0
15,Aisha Khan,Bangalore Burger,Italian,Koramangala,1511,4.3,1
15,Kumar Patel,Bangalore Masala,Indian,Hebbal,1127,4.0,0
14,Nisha Patel,Bangalore Pizza,Italian,Bellandur,1517,4.0,0
6,Priya Gupta,Bangalore Pancake,Indian,Malleswaram,1800,4.4,0
12,Vinay Kumar,Bangalore Sandwich,Mediterranean,Hebbal,1121,3.8,0
1,Ananya Patel,Bangalore Dosa,Indian,Koramangala,1562,4.3,1
14,Nisha Patel,Bangalore Pasta,Italian,Jayanagar,1800,4.7,1
9,Aarav Singh,Bangalore Burger,Mediterranean,Koramangala,1051,4.0,0
15,Megha Singh,Bangalore Pancake,Indian,Koramangala,1138,4.1,1
14,Nisha Patel,Bangalore Pancake,Indian,Koramangala,1136,4.1,0
13,Kumar Patel,Bangalore Pancake,Indian,Koramangala,1212,3.8,0
6,Kumar Patel,Bangalore Pasta,American,Hebbal,1222,3.9,0
13,Vinay Kumar,Bangalore Thali,Indian,Koramangala,1081,4.0,0
6,Jyothi Reddy,Bangalore Paratha,Indian,Marathahalli,1507,4.3,1
15,Jyothi Reddy,Bangalore Sushi,Italian,Koramangala,1450,4.2,1
15,Aarav Singh,Bangalore Burger,American,Koramangala,1129,3.9,0
13,Mira Gupta,Bangalore Rolls,Indian,Bommanahalli,1144,3.9,0
12,Ravi Verma,Bangalore Sandwich,American,Hebbal,1037,4.0,0
12,Nisha Patel,Spice Villa,Indian,Banashankari,1220,3.8,0
4,Vinay Kumar,Bangalore Masala,American,Hebbal,1132,4.0,1
12,Jyothi Reddy,Bangalore Dosa,Indian,Banashankari,1119,3.8,0
13,Vinay Kumar,Spice Villa,Mediterranean,Bommanahalli,1000,3.8,0
11,Megha Singh,Bengaluru Grill,Indian,Jayanagar,1800,4.6,1
10,Aarav Singh,Bangalore Masala,Mediterranean,Bommanahalli,1235,3.9,0
1,Kavita Naidu,Bangalore Bites,Indian,Domlur,1800,4.5,1
11,Sophia Singh,Bangalore Sandwich,American,Whitefield,1260,3.9,0
3,Rajesh Kumar,Bangalore Bites,Indian,Banashankari,1176,4.2,1
5,Aarav Singh,Bangalore Pizza,Indian,Banashankari,1800,4.6,1
7,Rajesh Kumar,Bangalore Paratha,Indian,Jayanagar,1275,4.1,0
11,Nisha Patel,Bangalore Biryani,Indian,Jayanagar,1800,4.1,0
1,Vinay Kumar,Bangalore Masala,Indian,Bommanahalli,1069,3.8,0
13,Aisha Khan,Bangalore Pizza,Italian,Koramangala,1472,4.5,1
11,Rakesh Singh,Bangalore Rolls,Indian,Domlur,1158,4.0,1
4,Rakesh Singh,Bangalore Dosa,Indian,Koramangala,1135,4.6,1
11,Megha Singh,Bangalore Sushi,Indian,Jayanagar,1800,4.3,1
7,Nisha Patel,Bangalore Paratha,Indian,Marathahalli,1499,4.2,1
6,Kumar Patel,Bangalore Masala,Indian,Banashankari,1148,4.1,0
5,Sophia Singh,Bangalore Masala,Mediterranean,Indiranagar,1137,3.8,0
1,Kumar Patel,Bangalore Pizza,Indian,Jayanagar,1495,4.6,1
6,Vinay Kumar,Bangalore Rolls,Indian,Whitefield,1135,3.8,0
10,Aarav Singh,Bangalore Sandwich,Mediterranean,Bommanahalli,1091,3.8,0
8,Ananya Patel,Bangalore Burger,Indian,Marathahalli,1488,4.2,1
15,Sophia Singh,Bangalore Sandwich,Mediterranean,Bellandur,1156,4.0,0
11,Sophia Singh,Bangalore Paratha,Japanese,Jayanagar,1130,4.7,1
9,Nisha Patel,Bangalore Paratha,Indian,Domlur,1800,4.4,1
2,Priya Gupta,Bangalore Paratha,Indian,Bellandur,1534,4.5,1
15,Jyothi Reddy,Bangalore Pasta,Indian,Domlur,1727,4.6,1
11,Ananya Patel,Bangalore Biryani,Indian,Jayanagar,1543,4.4,1
11,Ravi Verma,Bangalore Pizza,Indian,Whitefield,1483,4.6,1
4,Ananya Patel,Bangalore Masala,Indian,Malleswaram,1584,4.7,1
3,Jyothi Reddy,Bangalore Sandwich,Indian,Hebbal,1391,4.0,0
14,Ravi Verma,Bangalore Pancake,Indian,Bellandur,1016,3.9,0
14,Ananya Patel,Bangalore Biryani,Indian,Marathahalli,1468,4.1,1
7,Vinay Kumar,Bangalore Pizza,Italian,Malleswaram,1643,4.4,1
14,Sophia Singh,Bangalore Pizza,Italian,Indiranagar,1800,4.5,1
15,Aarav Singh,Bangalore Sandwich,Indian,Whitefield,1171,3.9,0
14,Mira Gupta,Bangalore Masala,American,Bellandur,1057,4.0,0
2,Ananya Patel,Bangalore Thali,Indian,Indiranagar,1565,4.4,1
8,Sophia Singh,Bangalore Bites,Indian,Koramangala,1800,3.9,1
12,Aarav Singh,Spice Villa,Indian,Jayanagar,1033,4.0,0
14,Kumar Patel,Bengaluru Grill,Indian,Banashankari,1555,3.9,1
12,Megha Singh,Bengaluru Grill,Japanese,Domlur,1800,4.7,1
13,Aisha Khan,Bengaluru Grill,Italian,Jayanagar,1800,4.5,1
6,Nisha Patel,Spice Villa,Indian,Koramangala,1490,4.3,1
7,Priya Gupta,Bengaluru Grill,Indian,Koramangala,1570,4.4,1
11,Mira Gupta,Bangalore Rolls,Indian,Whitefield,1162,4.1,0
7,Priya Gupta,Bangalore Masala,Indian,Whitefield,1047,4.5,0
5,Aarav Singh,Bangalore Pasta,American,Banashankari,1253,4.0,0
13,Jyothi Reddy,Bangalore Paratha,Indian,Domlur,1453,4.4,0
12,Priya Gupta,Bangalore Bites,Indian,Banashankari,1488,4.6,1
13,Priya Gupta,Bangalore Burger,Mediterranean,Koramangala,1785,4.3,0
12,Vinay Kumar,Bangalore Burger,Indian,Banashankari,1126,3.9,0
4,Mira Gupta,Bangalore Pizza,Indian,Koramangala,1233,4.5,0
14,Aisha Khan,Bangalore Sushi,Indian,Koramangala,1800,4.5,1
11,Vinay Kumar,Bangalore Dosa,Mediterranean,Whitefield,1132,4.0,0
12,Vinay Kumar,Bangalore Masala,Indian,Koramangala,1083,3.9,0
14,Sophia Singh,Bangalore Paratha,Indian,Koramangala,1054,4.5,1
6,Rajesh Kumar,Bangalore Masala,Indian,Jayanagar,1544,4.2,0
6,Aarav Singh,Bangalore Sandwich,Indian,Banashankari,1122,3.8,0
9,Nisha Patel,Bangalore Biryani,Indian,Bommanahalli,1747,4.3,0
6,Rajesh Kumar,Bangalore Sandwich,Indian,Hebbal,1135,4.1,0
13,Nisha Patel,Bangalore Sandwich,Indian,Koramangala,1480,4.3,1
5,Priya Gupta,Bangalore Dosa,Indian,Banashankari,1800,3.8,0
5,Ravi Verma,Bangalore Burger,American,Hebbal,1142,3.8,1
5,Nisha Patel,Bangalore Biryani,Indian,Indiranagar,1522,4.6,1
6,Kavita Naidu,Bangalore Paratha,Indian,Electronic City,1787,4.5,1
15,Aarav Singh,Bangalore Rolls,Indian,Bellandur,1232,4.1,0
14,Priya Gupta,Bangalore Sandwich,Mediterranean,Banashankari,1195,4.3,0
7,Jyothi Reddy,Bengaluru Grill,Indian,Marathahalli,1450,4.6,1
14,Priya Gupta,Bangalore Biryani,Japanese,Banashankari,1088,4.4,1
11,Sophia Singh,Bengaluru Grill,Indian,Domlur,1800,4.7,1
2,Ravi Verma,Bangalore Rolls,Indian,Bommanahalli,1074,3.8,0
15,Kumar Patel,Bangalore Sushi,Italian,Banashankari,1127,3.9,0
2,Mira Gupta,Bangalore Masala,Indian,Bellandur,1117,4.3,0
9,Rakesh Singh,Bangalore Bites,Indian,Koramangala,1498,3.9,0
9,Aarav Singh,Bangalore Burger,Indian,Bellandur,1208,3.9,0
15,Nisha Patel,Bangalore Sushi,Indian,Koramangala,1763,4.7,1
9,Mira Gupta,Bengaluru Grill,Italian,Jayanagar,1765,4.6,1
12,Jyothi Reddy,Bangalore Masala,Japanese,Bommanahalli,1792,4.7,1
6,Rakesh Singh,Bangalore Masala,Indian,Bellandur,1115,3.8,0
13,Vinay Kumar,Bangalore Masala,American,Hebbal,1276,3.9,0
15,Priya Gupta,Bangalore Pizza,Italian,Jayanagar,1684,4.2,1
5,Mira Gupta,Bangalore Burger,Indian,Hebbal,1195,3.9,0
10,Rajesh Kumar,Bangalore Burger,American,Banashankari,1186,4.0,0
4,Ananya Patel,Spice Villa,Indian,Malleswaram,1518,4.3,1
13,Vinay Kumar,Bangalore Pasta,Italian,Jayanagar,1767,4.6,0
7,Kumar Patel,Bangalore Burger,Indian,Indiranagar,1271,3.8,0
6,Ravi Verma,Bangalore Thali,Indian,Electronic City,1800,4.5,1
15,Priya Gupta,Bangalore Dosa,Indian,Electronic City,1501,4.1,1
3,Ravi Verma,Bangalore Masala,Indian,Electronic City,1034,4.0,0
4,Mira Gupta,Bangalore Pancake,Indian,Bellandur,1046,3.8,0
15,Megha Singh,Bangalore Pizza,Italian,Domlur,1465,4.4,1
9,Ravi Verma,Bangalore Sandwich,American,Bommanahalli,1159,3.8,0
5,Ananya Patel,Bangalore Thali,Indian,Banashankari,1520,4.4,1
14,Kumar Patel,Spice Villa,Mediterranean,Koramangala,1000,4.3,1
6,Kumar Patel,Bangalore Burger,American,Banashankari,1800,4.0,0
10,Aarav Singh,Spice Villa,Indian,Electronic City,1197,4.1,0
7,Kavita Naidu,Bengaluru Grill,Italian,Domlur,1800,4.5,1
15,Jyothi Reddy,Bangalore Pancake,Indian,Malleswaram,1142,3.9,0
10,Jyothi Reddy,Bangalore Masala,Indian,Banashankari,1426,4.4,1
11,Sophia Singh,Bangalore Burger,Indian,Banashankari,1800,4.4,1
12,Mira Gupta,Bangalore Sandwich,Mediterranean,Electronic City,1098,3.9,1
14,Kavita Naidu,Bangalore Biryani,Mediterranean,Domlur,1785,4.0,0
4,Aarav Singh,Bangalore Bites,Indian,Bellandur,1164,3.9,0
14,Aisha Khan,Bangalore Pasta,Italian,Koramangala,1800,4.4,1
6,Priya Gupta,Bangalore Biryani,Indian,Koramangala,1471,4.3,1
8,Kavita Naidu,Bangalore Sushi,Mediterranean,Koramangala,1544,4.2,1
14,Rajesh Kumar,Bangalore Rolls,American,Bellandur,1162,3.9,0
6,Vinay Kumar,Bangalore Sandwich,American,Bommanahalli,1117,4.5,0
12,Kumar Patel,Bangalore Burger,Indian,Bommanahalli,1767,4.0,0
11,Kumar Patel,Spice Villa,Mediterranean,Koramangala,1186,4.0,0
14,Sophia Singh,Bangalore Biryani,Indian,Domlur,1800,4.3,1
15,Rajesh Kumar,Bangalore Bites,Italian,Banashankari,1800,4.4,1
3,Ananya Patel,Bangalore Pizza,Indian,Electronic City,1800,4.7,1
8,Rajesh Kumar,Bangalore Pancake,American,Koramangala,1304,3.9,0
14,Rajesh Kumar,Bangalore Rolls,Indian,Jayanagar,1179,4.0,0
13,Mira Gupta,Bangalore Pizza,Indian,Marathahalli,1077,3.9,0
9,Aisha Khan,Bangalore Burger,Italian,Jayanagar,1739,4.5,1
4,Megha Singh,Spice Villa,Japanese,Bommanahalli,1755,4.4,1
4,Vinay Kumar,Bangalore Pasta,Indian,Jayanagar,1800,4.4,1
12,Aisha Khan,Bangalore Bites,Italian,Domlur,1777,4.6,1
11,Rakesh Singh,Bangalore Pancake,American,Marathahalli,1170,4.7,0
11,Ananya Patel,Bengaluru Grill,Italian,Malleswaram,1594,4.2,1
9,Ananya Patel,Bangalore Pancake,Japanese,Banashankari,1241,3.9,0
13,Megha Singh,Bangalore Paratha,Italian,Banashankari,1800,4.3,1
2,Nisha Patel,Bangalore Sushi,Indian,Indiranagar,1799,4.3,1
13,Aisha Khan,Bangalore Pizza,Italian,Jayanagar,1800,4.4,1
15,Ananya Patel,Bangalore Pasta,Italian,Whitefield,1800,4.6,1
2,Rajesh Kumar,Bangalore Thali,Indian,Indiranagar,1800,4.1,1
10,Aisha Khan,Bangalore Paratha,Indian,Indiranagar,1800,4.4,1
15,Priya Gupta,Bangalore Sushi,Mediterranean,Koramangala,1051,3.9,0
15,Jyothi Reddy,Bangalore Paratha,Italian,Domlur,1505,4.4,1
15,Megha Singh,Bengaluru Grill,Japanese,Koramangala,1697,4.7,1
12,Aarav Singh,Bangalore Pancake,American,Koramangala,1218,3.8,0
7,Rajesh Kumar,Bangalore Burger,American,Bellandur,1127,4.0,0
8,Rajesh Kumar,Bangalore Biryani,Indian,Jayanagar,1800,4.3,1
11,Rajesh Kumar,Bangalore Burger,Indian,Bellandur,1250,4.1,0
3,Nisha Patel,Bangalore Thali,Indian,Banashankari,1339,3.8,1
15,Vinay Kumar,Bangalore Burger,American,Hebbal,1216,4.0,0
10,Mira Gupta,Bangalore Rolls,Japanese,Hebbal,1076,4.0,0
6,Mira Gupta,Bangalore Dosa,Indian,Banashankari,1254,4.3,0
13,Aarav Singh,Bangalore Sandwich,American,Marathahalli,1584,4.0,1
15,Nisha Patel,Bangalore Sandwich,Indian,Banashankari,1000,3.9,0
9,Vinay Kumar,Bangalore Biryani,Indian,Bommanahalli,1077,4.1,0
9,Kumar Patel,Spice Villa,Japanese,Koramangala,1773,4.5,0
2,Kumar Patel,Bangalore Burger,Indian,Bommanahalli,1532,4.4,1
6,Rajesh Kumar,Bangalore Burger,Indian,Malleswaram,1092,3.9,0
13,Jyothi Reddy,Bangalore Paratha,Italian,Indiranagar,1800,4.3,1
8,Vinay Kumar,Bangalore Pasta,Indian,Banashankari,1539,4.5,1
15,Kavita Naidu,Bangalore Rolls,Japanese,Koramangala,1800,4.6,1
1,Kavita Naidu,Bangalore Paratha,Indian,Banashankari,1455,4.3,1
5,Rajesh Kumar,Bengaluru Grill,Mediterranean,Bommanahalli,1000,3.9,0
11,Megha Singh,Bangalore Bites,Italian,Domlur,1800,4.7,1
15,Sophia Singh,Bangalore Paratha,Indian,Domlur,1603,4.2,1
3,Mira Gupta,Bangalore Masala,Indian,Jayanagar,1095,4.2,0
6,Jyothi Reddy,Bangalore Bites,Indian,Banashankari,1541,4.6,1
15,Aisha Khan,Bangalore Pasta,American,Indiranagar,1800,4.5,1
1,Aisha Khan,Bangalore Rolls,Indian,Banashankari,1107,4.4,0
5,Aisha Khan,Bangalore Pasta,Italian,Electronic City,1798,3.9,0
14,Rajesh Kumar,Bangalore Burger,American,Hebbal,1074,3.8,0
15,Vinay Kumar,Bangalore Burger,American,Hebbal,1193,4.1,0
6,Jyothi Reddy,Bangalore Bites,Italian,Koramangala,1479,4.4,1
1,Aisha Khan,Bengaluru Grill,Indian,Koramangala,1800,4.5,1
13,Sophia Singh,Bangalore Masala,Indian,Jayanagar,1800,4.7,1
4,Aisha Khan,Bangalore Burger,Indian,Banashankari,1153,3.9,0
1,Vinay Kumar,Bangalore Biryani,Indian,Bommanahalli,1628,4.0,0
8,Vinay Kumar,Bangalore Paratha,Indian,Indiranagar,1509,3.8,0
8,Vinay Kumar,Bangalore Masala,American,Hebbal,1185,4.2,0
11,Sophia Singh,Bangalore Pasta,Japanese,Electronic City,1061,3.9,1
2,Nisha Patel,Bangalore Masala,Indian,Bommanahalli,1735,4.4,1
15,Megha Singh,Bangalore Sushi,Italian,Koramangala,1671,4.4,1
11,Nisha Patel,Bangalore Bites,Indian,Indiranagar,1023,4.5,1
7,Kumar Patel,Bangalore Burger,Indian,Banashankari,1289,3.9,1
10,Jyothi Reddy,Bangalore Burger,American,Hebbal,1089,3.9,0
14,Jyothi Reddy,Bangalore Sushi,Indian,Indiranagar,1732,4.3,1
7,Ananya Patel,Bangalore Rolls,Italian,Banashankari,1666,4.3,1
7,Rakesh Singh,Bangalore Masala,Indian,Bommanahalli,1018,4.0,0
8,Ananya Patel,Bangalore Paratha,Indian,Domlur,1790,4.4,1
13,Nisha Patel,Bangalore Paratha,Indian,Domlur,1100,4.4,1
13,Aarav Singh,Bangalore Burger,American,Hebbal,1213,4.1,0
6,Ravi Verma,Spice Villa,Indian,Banashankari,1151,3.9,0
9,Jyothi Reddy,Bangalore Sushi,Japanese,Bommanahalli,1527,4.4,1
12,Jyothi Reddy,Spice Villa,Indian,Domlur,1080,4.5,0
8,Rakesh Singh,Bangalore Paratha,Italian,Bommanahalli,1773,4.5,0
5,Rakesh Singh,Bangalore Bites,Indian,Bommanahalli,1121,3.9,1
6,Sophia Singh,Bangalore Sushi,Indian,Malleswaram,1800,4.3,1
12,Aisha Khan,Bangalore Sushi,Indian,Whitefield,1800,4.7,1
4,Ravi Verma,Bangalore Sandwich,Indian,Bellandur,1130,4.3,0
11,Sophia Singh,Bangalore Sushi,Japanese,Electronic City,1800,4.4,1
13,Aisha Khan,Bangalore Rolls,Indian,Banashankari,1480,4.4,1
7,Sophia Singh,Spice Villa,Indian,Koramangala,1267,4.3,1
8,Nisha Patel,Bangalore Sandwich,Indian,Koramangala,1694,4.4,1
9,Kavita Naidu,Bangalore Biryani,Indian,Bellandur,1127,3.9,0
7,Mira Gupta,Bangalore Sandwich,Indian,Banashankari,1012,3.9,0
3,Kavita Naidu,Bangalore Sandwich,Indian,Marathahalli,1000,4.1,0
7,Ananya Patel,Bangalore Sushi,Indian,Marathahalli,1800,4.6,1
10,Vinay Kumar,Bangalore Biryani,Indian,Koramangala,1455,4.4,1
9,Jyothi Reddy,Bangalore Sushi,Indian,Koramangala,1591,4.4,1
6,Rakesh Singh,Bangalore Bites,Indian,Indiranagar,1470,4.3,1
9,Nisha Patel,Bangalore Sandwich,American,Hebbal,1127,4.4,1
14,Ravi Verma,Bangalore Rolls,American,Banashankari,1255,4.1,1
11,Rakesh Singh,Bangalore Thali,Indian,Bommanahalli,1800,3.9,1
3,Rajesh Kumar,Bengaluru Grill,Indian,Banashankari,1427,4.6,1
9,Rakesh Singh,Bangalore Thali,Indian,Hebbal,1000,3.9,0
2,Nisha Patel,Bangalore Sushi,Indian,Indiranagar,1546,4.0,0
14,Aarav Singh,Spice Villa,Indian,Bellandur,1106,3.9,0
13,Ravi Verma,Spice Villa,Indian,Jayanagar,1318,4.2,0
6,Ravi Verma,Bangalore Masala,Indian,Domlur,1109,4.3,1
4,Mira Gupta,Bangalore Rolls,Indian,Malleswaram,1573,4.0,0
5,Kumar Patel,Bangalore Sandwich,Indian,Whitefield,1175,4.0,0
10,Ananya Patel,Bangalore Burger,Mediterranean,Koramangala,1659,4.0,0
3,Vinay Kumar,Bangalore Masala,Indian,Jayanagar,1108,4.0,0
12,Aarav Singh,Bangalore Burger,American,Whitefield,1214,3.9,0
11,Aarav Singh,Bangalore Sushi,Indian,Koramangala,1183,4.1,0
11,Priya Gupta,Bangalore Thali,Indian,Domlur,1559,4.4,1
14,Megha Singh,Bangalore Paratha,Indian,Marathahalli,1800,4.3,1
11,Rakesh Singh,Bangalore Sushi,Indian,Indiranagar,1761,4.5,1
15,Kavita Naidu,Bangalore Paratha,Italian,Domlur,1464,4.5,1
12,Sophia Singh,Bangalore Sushi,Japanese,Marathahalli,1774,4.7,1
2,Ravi Verma,Bangalore Masala,Indian,Koramangala,1000,3.8,0
8,Megha Singh,Bangalore Masala,Japanese,Koramangala,1800,4.3,1
10,Kavita Naidu,Bangalore Sushi,Indian,Banashankari,1703,4.4,1
12,Nisha Patel,Bangalore Paratha,Indian,Jayanagar,1459,4.2,1
8,Kavita Naidu,Bangalore Biryani,Italian,Banashankari,1800,4.5,1
1,Megha Singh,Bangalore Paratha,Indian,Banashankari,1500,4.4,1
13,Ananya Patel,Bangalore Sandwich,Indian,Jayanagar,1500,4.5,1
6,Rakesh Singh,Bangalore Masala,Indian,Bommanahalli,1166,3.9,0
8,Kavita Naidu,Bangalore Rolls,Italian,Indiranagar,1518,4.3,1
7,Jyothi Reddy,Bangalore Bites,Italian,Banashankari,1543,4.6,1
10,Kumar Patel,Bangalore Sandwich,American,Banashankari,1217,4.0,0
10,Ananya Patel,Bangalore Thali,Indian,Indiranagar,1492,4.7,1
12,Priya Gupta,Bengaluru Grill,Italian,Banashankari,1561,4.7,1
11,Priya Gupta,Bangalore Sushi,Indian,Banashankari,1465,4.7,1
15,Aarav Singh,Bangalore Pasta,Italian,Koramangala,1503,4.3,1
3,Mira Gupta,Spice Villa,Indian,Marathahalli,1543,4.3,1
11,Aisha Khan,Bangalore Rolls,American,Koramangala,1535,3.9,0
10,Vinay Kumar,Bangalore Sandwich,Indian,Koramangala,1000,4.5,0
4,Aisha Khan,Spice Villa,Indian,Koramangala,1069,4.0,1
10,Aisha Khan,Spice Villa,Indian,Domlur,1569,4.4,1
12,Aarav Singh,Bangalore Thali,Indian,Koramangala,1154,4.0,0
13,Kavita Naidu,Bangalore Bites,Indian,Domlur,1519,4.2,1
13,Jyothi Reddy,Bangalore Biryani,Indian,Indiranagar,1524,4.6,1
5,Aisha Khan,Bangalore Pizza,Indian,Whitefield,1784,4.5,1
13,Sophia Singh,Bangalore Paratha,Italian,Koramangala,1407,4.6,1
12,Aarav Singh,Bangalore Sushi,Indian,Whitefield,1162,4.5,0
5,Vinay Kumar,Bangalore Dosa,Indian,Electronic City,1034,3.8,0
13,Megha Singh,Bangalore Pasta,Italian,Electronic City,1716,4.6,1
15,Aisha Khan,Bangalore Pizza,Indian,Banashankari,1800,3.8,1
13,Aarav Singh,Bangalore Burger,American,Bommanahalli,1112,3.8,0
